marketcap,volume,timestamp,name,symbol,slug
12050560640.581993,396689663.34943205,,,,waves
12050439999.18832,9550963068.904085,,,,waves
11529078657.35703,354102571.2903244,,,,waves
10165170493.631905,3559512607.060017,,,,waves
9994246021.631067,283262836.8258186,,,,waves
10008986986.817421,986016837.6331116,,,,waves
9568228985.24793,6950211525.516094,,,,waves
8408443123.645745,615618583.5831556,,,,waves
8203959232.898095,1478163002.383262,,,,waves
7799613620.754869,8782125390.634129,,,,waves
6601590050.94691,460496647.51888734,,,,waves
6560398745.044624,1824043747.4553757,,,,waves
6326713209.311877,429662554.19584274,,,,waves
6053677775.58322,195865005.99694893,,,,waves
5841901499.814023,814644975.7455525,,,,waves
5785938092.49432,109860848.41000652,,,,waves
5778597317.645634,381411872.21600175,,,,waves
5347940314.424069,350275910.0211909,,,,waves
5181326299.520671,321177467.6369935,,,,waves
5153007396.035365,1494294864.9598,,,,waves
5121863195.881598,57036181.89378007,,,,waves
5046500043.67912,369080485.4762549,,,,waves
4705609904.489036,517819451.17503875,,,,waves
4701629564.653018,2061048149.9521098,,,,waves
4590998446.694672,1532881520.3008559,,,,waves
4532788018.462711,109003356.50906597,,,,waves
4453050994.498135,241364936.96907362,,,,waves
4153552894.102049,1222795168.714254,,,,waves
4118501658.564442,108138542.91188186,,,,waves
3954244776.1947217,224369101.7244379,,,,waves
3691318615.4351854,192131317.27543086,,,,waves
3595176373.231509,358293858.06693363,,,,waves
3548735384.943502,953141249.4492608,,,,waves
3347286698.9067793,204708925.18957132,,,,waves
3189684718.6183667,73418297.50651774,,,,waves
3148426297.6259775,184457450.47044328,,,,waves
3073958017.946327,1939407.275924,,,,waves
2812561356.805537,36269120.44606295,,,,waves
2669994948.930002,346664697.4521099,,,,waves
2643814405.6530614,425419150.411839,,,,waves
2582067473.1871514,180651425.22739786,,,,waves
2532737267.4481664,1422093278.6643248,,,,waves
2355028238.4830484,312317323.1136952,,,,waves
2354298069.3445854,260894594.17577997,,,,waves
2272624498.671368,242096019.77494293,,,,waves
2196327114.651496,9624625.8726399,,,,waves
2168713601.9601483,88534643.95885135,,,,waves
2124175740.0221038,510689237.1034167,,,,waves
2109567674.4398289,423360820.1938019,,,,waves
2090033289.1071994,25652803.98708337,,,,waves
2075650299.5343904,1006700983.8673933,,,,waves
2053682587.902881,48435278.42642944,,,,waves
2013784516.5691607,98155250.30479318,,,,waves
2017918077.6118815,365181640.49238706,,,,waves
2013454785.5708244,112300622.48873642,,,,waves
2009731829.690883,515123665.67111856,,,,waves
1997149542.5552592,163937501.63919982,,,,waves
1995704505.5345712,1883842471.7953923,,,,waves
1957680299.0671782,29158447.26460592,,,,waves
1869245661.2929752,64436358.19761897,,,,waves
1870105879.456251,179687593.24017966,,,,waves
1796823825.5853941,164491883.3511294,,,,waves
1764870593.6422102,7445105.04611538,,,,waves
1707077038.286896,136698612.55799255,,,,waves
1583696412.9678783,622653371.4203516,,,,waves
1544857010.0848784,187010418.34390238,,,,waves
1518490756.6762455,36838043.05236209,,,,waves
1502535868.080719,92350021.38271292,,,,waves
1476109610.3078969,247027659.92627996,,,,waves
1462219448.4666328,28317003.31134208,,,,waves
1436474505.416981,98164480.47216356,,,,waves
1422894000.4517307,176851530.4103087,,,,waves
1396440793.7775245,180749740.02517897,,,,waves
1291278411.2197065,357442924.7033484,,,,waves
1275877286.49501,7454000.79133616,,,,waves
1253697767.8109858,94981407.84024212,,,,waves
1194809796.0419006,7841530.22743828,,,,waves
1181575968.3306777,22557350.94998009,,,,waves
1124032250.0829308,128427793.53145401,,,,waves
1114998235.3094077,235220278.3197254,,,,waves
1091719546.0956903,98445899.1892625,,,,waves
1089787140.9041514,164059721.25079295,,,,waves
1081711145.3681974,147443034.80255774,,,,waves
1040536465.3001064,227034169.6912667,,,,waves
1079646009120.7388,61696004735.95695,,,,zcash
466934170135.17035,52018751754.36042,,,,zcash
101381074272.82687,4392656297.297935,,,,zcash
64538730791.89946,27238704823.46822,,,,zcash
55795362812.77694,162927017301.84094,,,,zcash
55580393492.78384,7075537750.299573,,,,zcash
54671183519.00901,8064942441.018638,,,,zcash
37117326722.60037,2381851607.164854,,,,zcash
27070646550.024002,7375326054.641679,,,,zcash
25659995740.74873,11490616263.42628,,,,zcash
20975485560.13515,3085866393.110132,,,,zcash
20615572057.163265,641758980.2916243,,,,zcash
16897799235.887249,4494441480.21667,,,,zcash
14382240741.817444,2494385674.3730154,,,,zcash
14264912536.664877,2110101187.1090434,,,,zcash
13675631308.952553,13091332598.413498,,,,zcash
12050560640.581993,396689663.34943205,,,,zcash
12050439999.18832,9550963068.904085,,,,zcash
11529078657.35703,354102571.2903244,,,,zcash
10165170493.631905,3559512607.060017,,,,zcash
9994246021.631067,283262836.8258186,,,,zcash
10008986986.817421,986016837.6331116,,,,zcash
9568228985.24793,6950211525.516094,,,,zcash
8408443123.645745,615618583.5831556,,,,zcash
8203959232.898095,1478163002.383262,,,,zcash
7799613620.754869,8782125390.634129,,,,zcash
6601590050.94691,460496647.51888734,,,,zcash
6560398745.044624,1824043747.4553757,,,,zcash
6326713209.311877,429662554.19584274,,,,zcash
6053677775.58322,195865005.99694893,,,,zcash
5841901499.814023,814644975.7455525,,,,zcash
5785938092.49432,109860848.41000652,,,,zcash
5778597317.645634,381411872.21600175,,,,zcash
5347940314.424069,350275910.0211909,,,,zcash
5181326299.520671,321177467.6369935,,,,zcash
5153007396.035365,1494294864.9598,,,,zcash
5121863195.881598,57036181.89378007,,,,zcash
5046500043.67912,369080485.4762549,,,,zcash
4705609904.489036,517819451.17503875,,,,zcash
4701629564.653018,2061048149.9521098,,,,zcash
4590998446.694672,1532881520.3008559,,,,zcash
4532788018.462711,109003356.50906597,,,,zcash
4453050994.498135,241364936.96907362,,,,zcash
4153552894.102049,1222795168.714254,,,,zcash
4118501658.564442,108138542.91188186,,,,zcash
3954244776.1947217,224369101.7244379,,,,zcash
3691318615.4351854,192131317.27543086,,,,zcash
3595176373.231509,358293858.06693363,,,,zcash
3548735384.943502,953141249.4492608,,,,zcash
3347286698.9067793,204708925.18957132,,,,zcash
3189684718.6183667,73418297.50651774,,,,zcash
3148426297.6259775,184457450.47044328,,,,zcash
3073958017.946327,1939407.275924,,,,zcash
2812561356.805537,36269120.44606295,,,,zcash
2669994948.930002,346664697.4521099,,,,zcash
2643814405.6530614,425419150.411839,,,,zcash
2582067473.1871514,180651425.22739786,,,,zcash
2532737267.4481664,1422093278.6643248,,,,zcash
2355028238.4830484,312317323.1136952,,,,zcash
2354298069.3445854,260894594.17577997,,,,zcash
2272624498.671368,242096019.77494293,,,,zcash
2196327114.651496,9624625.8726399,,,,zcash
2168713601.9601483,88534643.95885135,,,,zcash
2124175740.0221038,510689237.1034167,,,,zcash
2109567674.4398289,423360820.1938019,,,,zcash
2090033289.1071994,25652803.98708337,,,,zcash
2075650299.5343904,1006700983.8673933,,,,zcash
2053682587.902881,48435278.42642944,,,,zcash
2013784516.5691607,98155250.30479318,,,,zcash
2017918077.6118815,365181640.49238706,,,,zcash
2013454785.5708244,112300622.48873642,,,,zcash
2009731829.690883,515123665.67111856,,,,zcash
1997149542.5552592,163937501.63919982,,,,zcash
1995704505.5345712,1883842471.7953923,,,,zcash
1957680299.0671782,29158447.26460592,,,,zcash
1869245661.2929752,64436358.19761897,,,,zcash
1870105879.456251,179687593.24017966,,,,zcash
1796823825.5853941,164491883.3511294,,,,zcash
1764870593.6422102,7445105.04611538,,,,zcash
1707077038.286896,136698612.55799255,,,,zcash
1583696412.9678783,622653371.4203516,,,,zcash
1544857010.0848784,187010418.34390238,,,,zcash
1518490756.6762455,36838043.05236209,,,,zcash
1502535868.080719,92350021.38271292,,,,zcash
1476109610.3078969,247027659.92627996,,,,zcash
1462219448.4666328,28317003.31134208,,,,zcash
1436474505.416981,98164480.47216356,,,,zcash
1422894000.4517307,176851530.4103087,,,,zcash
1396440793.7775245,180749740.02517897,,,,zcash
1291278411.2197065,357442924.7033484,,,,zcash
1275877286.49501,7454000.79133616,,,,zcash
1253697767.8109858,94981407.84024212,,,,zcash
1194809796.0419006,7841530.22743828,,,,zcash
1181575968.3306777,22557350.94998009,,,,zcash
1124032250.0829308,128427793.53145401,,,,zcash
1114998235.3094077,235220278.3197254,,,,zcash
1091719546.0956903,98445899.1892625,,,,zcash
1089787140.9041514,164059721.25079295,,,,zcash
1081711145.3681974,147443034.80255774,,,,zcash
1040536465.3001064,227034169.6912667,,,,zcash
1079646009120.7388,61696004735.95695,,,,nem
466934170135.17035,52018751754.36042,,,,nem
101381074272.82687,4392656297.297935,,,,nem
64538730791.89946,27238704823.46822,,,,nem
55795362812.77694,162927017301.84094,,,,nem
55580393492.78384,7075537750.299573,,,,nem
54671183519.00901,8064942441.018638,,,,nem
37117326722.60037,2381851607.164854,,,,nem
27070646550.024002,7375326054.641679,,,,nem
25659995740.74873,11490616263.42628,,,,nem
20975485560.13515,3085866393.110132,,,,nem
20615572057.163265,641758980.2916243,,,,nem
16897799235.887249,4494441480.21667,,,,nem
14382240741.817444,2494385674.3730154,,,,nem
14264912536.664877,2110101187.1090434,,,,nem
13675631308.952553,13091332598.413498,,,,nem
12050560640.581993,396689663.34943205,,,,nem
12050439999.18832,9550963068.904085,,,,nem
11529078657.35703,354102571.2903244,,,,nem
10165170493.631905,3559512607.060017,,,,nem
9994246021.631067,283262836.8258186,,,,nem
10008986986.817421,986016837.6331116,,,,nem
9568228985.24793,6950211525.516094,,,,nem
8408443123.645745,615618583.5831556,,,,nem
8203959232.898095,1478163002.383262,,,,nem
7799613620.754869,8782125390.634129,,,,nem
6601590050.94691,460496647.51888734,,,,nem
6560398745.044624,1824043747.4553757,,,,nem
6326713209.311877,429662554.19584274,,,,nem
6053677775.58322,195865005.99694893,,,,nem
5841901499.814023,814644975.7455525,,,,nem
5785938092.49432,109860848.41000652,,,,nem
5778597317.645634,381411872.21600175,,,,nem
5347940314.424069,350275910.0211909,,,,nem
5181326299.520671,321177467.6369935,,,,nem
5153007396.035365,1494294864.9598,,,,nem
5121863195.881598,57036181.89378007,,,,nem
5046500043.67912,369080485.4762549,,,,nem
4705609904.489036,517819451.17503875,,,,nem
4701629564.653018,2061048149.9521098,,,,nem
4590998446.694672,1532881520.3008559,,,,nem
4532788018.462711,109003356.50906597,,,,nem
4453050994.498135,241364936.96907362,,,,nem
4153552894.102049,1222795168.714254,,,,nem
4118501658.564442,108138542.91188186,,,,nem
3954244776.1947217,224369101.7244379,,,,nem
3691318615.4351854,192131317.27543086,,,,nem
3595176373.231509,358293858.06693363,,,,nem
3548735384.943502,953141249.4492608,,,,nem
3347286698.9067793,204708925.18957132,,,,nem
3189684718.6183667,73418297.50651774,,,,nem
3148426297.6259775,184457450.47044328,,,,nem
3073958017.946327,1939407.275924,,,,nem
2812561356.805537,36269120.44606295,,,,nem
2669994948.930002,346664697.4521099,,,,nem
2643814405.6530614,425419150.411839,,,,nem
2582067473.1871514,180651425.22739786,,,,nem
2532737267.4481664,1422093278.6643248,,,,nem
2355028238.4830484,312317323.1136952,,,,nem
2354298069.3445854,260894594.17577997,,,,nem
2272624498.671368,242096019.77494293,,,,nem
2196327114.651496,9624625.8726399,,,,nem
2168713601.9601483,88534643.95885135,,,,nem
2124175740.0221038,510689237.1034167,,,,nem
2109567674.4398289,423360820.1938019,,,,nem
2090033289.1071994,25652803.98708337,,,,nem
2075650299.5343904,1006700983.8673933,,,,nem
2053682587.902881,48435278.42642944,,,,nem
2013784516.5691607,98155250.30479318,,,,nem
2017918077.6118815,365181640.49238706,,,,nem
2013454785.5708244,112300622.48873642,,,,nem
2009731829.690883,515123665.67111856,,,,nem
1997149542.5552592,163937501.63919982,,,,nem
1995704505.5345712,1883842471.7953923,,,,nem
1957680299.0671782,29158447.26460592,,,,nem
1869245661.2929752,64436358.19761897,,,,nem
1870105879.456251,179687593.24017966,,,,nem
1796823825.5853941,164491883.3511294,,,,nem
1764870593.6422102,7445105.04611538,,,,nem
1707077038.286896,136698612.55799255,,,,nem
1583696412.9678783,622653371.4203516,,,,nem
1544857010.0848784,187010418.34390238,,,,nem
1518490756.6762455,36838043.05236209,,,,nem
1502535868.080719,92350021.38271292,,,,nem
1476109610.3078969,247027659.92627996,,,,nem
1462219448.4666328,28317003.31134208,,,,nem
1436474505.416981,98164480.47216356,,,,nem
1422894000.4517307,176851530.4103087,,,,nem
1396440793.7775245,180749740.02517897,,,,nem
1291278411.2197065,357442924.7033484,,,,nem
1275877286.49501,7454000.79133616,,,,nem
1253697767.8109858,94981407.84024212,,,,nem
1194809796.0419006,7841530.22743828,,,,nem
1181575968.3306777,22557350.94998009,,,,nem
1124032250.0829308,128427793.53145401,,,,nem
1114998235.3094077,235220278.3197254,,,,nem
1091719546.0956903,98445899.1892625,,,,nem
1089787140.9041514,164059721.25079295,,,,nem
1081711145.3681974,147443034.80255774,,,,nem
1040536465.3001064,227034169.6912667,,,,nem
1079646009120.7388,61696004735.95695,,,,elrond-egld
466934170135.17035,52018751754.36042,,,,elrond-egld
101381074272.82687,4392656297.297935,,,,elrond-egld
64538730791.89946,27238704823.46822,,,,elrond-egld
55795362812.77694,162927017301.84094,,,,elrond-egld
55580393492.78384,7075537750.299573,,,,elrond-egld
54671183519.00901,8064942441.018638,,,,elrond-egld
37117326722.60037,2381851607.164854,,,,elrond-egld
27070646550.024002,7375326054.641679,,,,elrond-egld
25659995740.74873,11490616263.42628,,,,elrond-egld
20975485560.13515,3085866393.110132,,,,elrond-egld
20615572057.163265,641758980.2916243,,,,elrond-egld
16897799235.887249,4494441480.21667,,,,elrond-egld
14382240741.817444,2494385674.3730154,,,,elrond-egld
14264912536.664877,2110101187.1090434,,,,elrond-egld
13675631308.952553,13091332598.413498,,,,elrond-egld
12050560640.581993,396689663.34943205,,,,elrond-egld
12050439999.18832,9550963068.904085,,,,elrond-egld
11529078657.35703,354102571.2903244,,,,elrond-egld
10165170493.631905,3559512607.060017,,,,elrond-egld
9994246021.631067,283262836.8258186,,,,elrond-egld
10008986986.817421,986016837.6331116,,,,elrond-egld
9568228985.24793,6950211525.516094,,,,elrond-egld
8408443123.645745,615618583.5831556,,,,elrond-egld
8203959232.898095,1478163002.383262,,,,elrond-egld
7799613620.754869,8782125390.634129,,,,elrond-egld
6601590050.94691,460496647.51888734,,,,elrond-egld
6560398745.044624,1824043747.4553757,,,,elrond-egld
6326713209.311877,429662554.19584274,,,,elrond-egld
6053677775.58322,195865005.99694893,,,,elrond-egld
5841901499.814023,814644975.7455525,,,,elrond-egld
5785938092.49432,109860848.41000652,,,,elrond-egld
5778597317.645634,381411872.21600175,,,,elrond-egld
5347940314.424069,350275910.0211909,,,,elrond-egld
5181326299.520671,321177467.6369935,,,,elrond-egld
5153007396.035365,1494294864.9598,,,,elrond-egld
5121863195.881598,57036181.89378007,,,,elrond-egld
5046500043.67912,369080485.4762549,,,,elrond-egld
4705609904.489036,517819451.17503875,,,,elrond-egld
4701629564.653018,2061048149.9521098,,,,elrond-egld
4590998446.694672,1532881520.3008559,,,,elrond-egld
4532788018.462711,109003356.50906597,,,,elrond-egld
4453050994.498135,241364936.96907362,,,,elrond-egld
4153552894.102049,1222795168.714254,,,,elrond-egld
4118501658.564442,108138542.91188186,,,,elrond-egld
3954244776.1947217,224369101.7244379,,,,elrond-egld
3691318615.4351854,192131317.27543086,,,,elrond-egld
3595176373.231509,358293858.06693363,,,,elrond-egld
3548735384.943502,953141249.4492608,,,,elrond-egld
3347286698.9067793,204708925.18957132,,,,elrond-egld
3189684718.6183667,73418297.50651774,,,,elrond-egld
3148426297.6259775,184457450.47044328,,,,elrond-egld
3073958017.946327,1939407.275924,,,,elrond-egld
2812561356.805537,36269120.44606295,,,,elrond-egld
2669994948.930002,346664697.4521099,,,,elrond-egld
2643814405.6530614,425419150.411839,,,,elrond-egld
2582067473.1871514,180651425.22739786,,,,elrond-egld
2532737267.4481664,1422093278.6643248,,,,elrond-egld
2355028238.4830484,312317323.1136952,,,,elrond-egld
2354298069.3445854,260894594.17577997,,,,elrond-egld
2272624498.671368,242096019.77494293,,,,elrond-egld
2196327114.651496,9624625.8726399,,,,elrond-egld
2168713601.9601483,88534643.95885135,,,,elrond-egld
2124175740.0221038,510689237.1034167,,,,elrond-egld
2109567674.4398289,423360820.1938019,,,,elrond-egld
2090033289.1071994,25652803.98708337,,,,elrond-egld
2075650299.5343904,1006700983.8673933,,,,elrond-egld
2053682587.902881,48435278.42642944,,,,elrond-egld
2013784516.5691607,98155250.30479318,,,,elrond-egld
2017918077.6118815,365181640.49238706,,,,elrond-egld
2013454785.5708244,112300622.48873642,,,,elrond-egld
2009731829.690883,515123665.67111856,,,,elrond-egld
1997149542.5552592,163937501.63919982,,,,elrond-egld
1995704505.5345712,1883842471.7953923,,,,elrond-egld
1957680299.0671782,29158447.26460592,,,,elrond-egld
1869245661.2929752,64436358.19761897,,,,elrond-egld
1870105879.456251,179687593.24017966,,,,elrond-egld
1796823825.5853941,164491883.3511294,,,,elrond-egld
1764870593.6422102,7445105.04611538,,,,elrond-egld
1707077038.286896,136698612.55799255,,,,elrond-egld
1583696412.9678783,622653371.4203516,,,,elrond-egld
1544857010.0848784,187010418.34390238,,,,elrond-egld
1518490756.6762455,36838043.05236209,,,,elrond-egld
1502535868.080719,92350021.38271292,,,,elrond-egld
1476109610.3078969,247027659.92627996,,,,elrond-egld
1462219448.4666328,28317003.31134208,,,,elrond-egld
1436474505.416981,98164480.47216356,,,,elrond-egld
1422894000.4517307,176851530.4103087,,,,elrond-egld
1396440793.7775245,180749740.02517897,,,,elrond-egld
1291278411.2197065,357442924.7033484,,,,elrond-egld
1275877286.49501,7454000.79133616,,,,elrond-egld
1253697767.8109858,94981407.84024212,,,,elrond-egld
1194809796.0419006,7841530.22743828,,,,elrond-egld
1181575968.3306777,22557350.94998009,,,,elrond-egld
1124032250.0829308,128427793.53145401,,,,elrond-egld
1114998235.3094077,235220278.3197254,,,,elrond-egld
1091719546.0956903,98445899.1892625,,,,elrond-egld
1089787140.9041514,164059721.25079295,,,,elrond-egld
1081711145.3681974,147443034.80255774,,,,elrond-egld
1040536465.3001064,227034169.6912667,,,,elrond-egld
1079646009120.7388,61696004735.95695,,,,bitcoin-bep2
466934170135.17035,52018751754.36042,,,,bitcoin-bep2
101381074272.82687,4392656297.297935,,,,bitcoin-bep2
64538730791.89946,27238704823.46822,,,,bitcoin-bep2
55795362812.77694,162927017301.84094,,,,bitcoin-bep2
55580393492.78384,7075537750.299573,,,,bitcoin-bep2
54671183519.00901,8064942441.018638,,,,bitcoin-bep2
37117326722.60037,2381851607.164854,,,,bitcoin-bep2
27070646550.024002,7375326054.641679,,,,bitcoin-bep2
25659995740.74873,11490616263.42628,,,,bitcoin-bep2
20975485560.13515,3085866393.110132,,,,bitcoin-bep2
20615572057.163265,641758980.2916243,,,,bitcoin-bep2
16897799235.887249,4494441480.21667,,,,bitcoin-bep2
14382240741.817444,2494385674.3730154,,,,bitcoin-bep2
14264912536.664877,2110101187.1090434,,,,bitcoin-bep2
13675631308.952553,13091332598.413498,,,,bitcoin-bep2
12050560640.581993,396689663.34943205,,,,bitcoin-bep2
12050439999.18832,9550963068.904085,,,,bitcoin-bep2
11529078657.35703,354102571.2903244,,,,bitcoin-bep2
10165170493.631905,3559512607.060017,,,,bitcoin-bep2
9994246021.631067,283262836.8258186,,,,bitcoin-bep2
10008986986.817421,986016837.6331116,,,,bitcoin-bep2
9568228985.24793,6950211525.516094,,,,bitcoin-bep2
8408443123.645745,615618583.5831556,,,,bitcoin-bep2
8203959232.898095,1478163002.383262,,,,bitcoin-bep2
7799613620.754869,8782125390.634129,,,,bitcoin-bep2
6601590050.94691,460496647.51888734,,,,bitcoin-bep2
6560398745.044624,1824043747.4553757,,,,bitcoin-bep2
6326713209.311877,429662554.19584274,,,,bitcoin-bep2
6053677775.58322,195865005.99694893,,,,bitcoin-bep2
5841901499.814023,814644975.7455525,,,,bitcoin-bep2
5785938092.49432,109860848.41000652,,,,bitcoin-bep2
5778597317.645634,381411872.21600175,,,,bitcoin-bep2
5347940314.424069,350275910.0211909,,,,bitcoin-bep2
5181326299.520671,321177467.6369935,,,,bitcoin-bep2
5153007396.035365,1494294864.9598,,,,bitcoin-bep2
5121863195.881598,57036181.89378007,,,,bitcoin-bep2
5046500043.67912,369080485.4762549,,,,bitcoin-bep2
4705609904.489036,517819451.17503875,,,,bitcoin-bep2
4701629564.653018,2061048149.9521098,,,,bitcoin-bep2
4590998446.694672,1532881520.3008559,,,,bitcoin-bep2
4532788018.462711,109003356.50906597,,,,bitcoin-bep2
4453050994.498135,241364936.96907362,,,,bitcoin-bep2
4153552894.102049,1222795168.714254,,,,bitcoin-bep2
4118501658.564442,108138542.91188186,,,,bitcoin-bep2
3954244776.1947217,224369101.7244379,,,,bitcoin-bep2
3691318615.4351854,192131317.27543086,,,,bitcoin-bep2
3595176373.231509,358293858.06693363,,,,bitcoin-bep2
3548735384.943502,953141249.4492608,,,,bitcoin-bep2
3347286698.9067793,204708925.18957132,,,,bitcoin-bep2
3189684718.6183667,73418297.50651774,,,,bitcoin-bep2
3148426297.6259775,184457450.47044328,,,,bitcoin-bep2
3073958017.946327,1939407.275924,,,,bitcoin-bep2
2812561356.805537,36269120.44606295,,,,bitcoin-bep2
2669994948.930002,346664697.4521099,,,,bitcoin-bep2
2643814405.6530614,425419150.411839,,,,bitcoin-bep2
2582067473.1871514,180651425.22739786,,,,bitcoin-bep2
2532737267.4481664,1422093278.6643248,,,,bitcoin-bep2
2355028238.4830484,312317323.1136952,,,,bitcoin-bep2
2354298069.3445854,260894594.17577997,,,,bitcoin-bep2
2272624498.671368,242096019.77494293,,,,bitcoin-bep2
2196327114.651496,9624625.8726399,,,,bitcoin-bep2
2168713601.9601483,88534643.95885135,,,,bitcoin-bep2
2124175740.0221038,510689237.1034167,,,,bitcoin-bep2
2109567674.4398289,423360820.1938019,,,,bitcoin-bep2
2090033289.1071994,25652803.98708337,,,,bitcoin-bep2
2075650299.5343904,1006700983.8673933,,,,bitcoin-bep2
2053682587.902881,48435278.42642944,,,,bitcoin-bep2
2013784516.5691607,98155250.30479318,,,,bitcoin-bep2
2017918077.6118815,365181640.49238706,,,,bitcoin-bep2
2013454785.5708244,112300622.48873642,,,,bitcoin-bep2
2009731829.690883,515123665.67111856,,,,bitcoin-bep2
1997149542.5552592,163937501.63919982,,,,bitcoin-bep2
1995704505.5345712,1883842471.7953923,,,,bitcoin-bep2
1957680299.0671782,29158447.26460592,,,,bitcoin-bep2
1869245661.2929752,64436358.19761897,,,,bitcoin-bep2
1870105879.456251,179687593.24017966,,,,bitcoin-bep2
1796823825.5853941,164491883.3511294,,,,bitcoin-bep2
1764870593.6422102,7445105.04611538,,,,bitcoin-bep2
1707077038.286896,136698612.55799255,,,,bitcoin-bep2
1583696412.9678783,622653371.4203516,,,,bitcoin-bep2
1544857010.0848784,187010418.34390238,,,,bitcoin-bep2
1518490756.6762455,36838043.05236209,,,,bitcoin-bep2
1502535868.080719,92350021.38271292,,,,bitcoin-bep2
1476109610.3078969,247027659.92627996,,,,bitcoin-bep2
1462219448.4666328,28317003.31134208,,,,bitcoin-bep2
1436474505.416981,98164480.47216356,,,,bitcoin-bep2
1422894000.4517307,176851530.4103087,,,,bitcoin-bep2
1396440793.7775245,180749740.02517897,,,,bitcoin-bep2
1291278411.2197065,357442924.7033484,,,,bitcoin-bep2
1275877286.49501,7454000.79133616,,,,bitcoin-bep2
1253697767.8109858,94981407.84024212,,,,bitcoin-bep2
1194809796.0419006,7841530.22743828,,,,bitcoin-bep2
1181575968.3306777,22557350.94998009,,,,bitcoin-bep2
1124032250.0829308,128427793.53145401,,,,bitcoin-bep2
1114998235.3094077,235220278.3197254,,,,bitcoin-bep2
1091719546.0956903,98445899.1892625,,,,bitcoin-bep2
1089787140.9041514,164059721.25079295,,,,bitcoin-bep2
1081711145.3681974,147443034.80255774,,,,bitcoin-bep2
1040536465.3001064,227034169.6912667,,,,bitcoin-bep2
1079646009120.7388,61696004735.95695,,,,unus-sed-leo
466934170135.17035,52018751754.36042,,,,unus-sed-leo
101381074272.82687,4392656297.297935,,,,unus-sed-leo
64538730791.89946,27238704823.46822,,,,unus-sed-leo
55795362812.77694,162927017301.84094,,,,unus-sed-leo
55580393492.78384,7075537750.299573,,,,unus-sed-leo
54671183519.00901,8064942441.018638,,,,unus-sed-leo
37117326722.60037,2381851607.164854,,,,unus-sed-leo
27070646550.024002,7375326054.641679,,,,unus-sed-leo
25659995740.74873,11490616263.42628,,,,unus-sed-leo
20975485560.13515,3085866393.110132,,,,unus-sed-leo
20615572057.163265,641758980.2916243,,,,unus-sed-leo
16897799235.887249,4494441480.21667,,,,unus-sed-leo
14382240741.817444,2494385674.3730154,,,,unus-sed-leo
14264912536.664877,2110101187.1090434,,,,unus-sed-leo
13675631308.952553,13091332598.413498,,,,unus-sed-leo
12050560640.581993,396689663.34943205,,,,unus-sed-leo
12050439999.18832,9550963068.904085,,,,unus-sed-leo
11529078657.35703,354102571.2903244,,,,unus-sed-leo
10165170493.631905,3559512607.060017,,,,unus-sed-leo
9994246021.631067,283262836.8258186,,,,unus-sed-leo
10008986986.817421,986016837.6331116,,,,unus-sed-leo
9568228985.24793,6950211525.516094,,,,unus-sed-leo
8408443123.645745,615618583.5831556,,,,unus-sed-leo
8203959232.898095,1478163002.383262,,,,unus-sed-leo
7799613620.754869,8782125390.634129,,,,unus-sed-leo
6601590050.94691,460496647.51888734,,,,unus-sed-leo
6560398745.044624,1824043747.4553757,,,,unus-sed-leo
6326713209.311877,429662554.19584274,,,,unus-sed-leo
6053677775.58322,195865005.99694893,,,,unus-sed-leo
5841901499.814023,814644975.7455525,,,,unus-sed-leo
5785938092.49432,109860848.41000652,,,,unus-sed-leo
5778597317.645634,381411872.21600175,,,,unus-sed-leo
5347940314.424069,350275910.0211909,,,,unus-sed-leo
5181326299.520671,321177467.6369935,,,,unus-sed-leo
5153007396.035365,1494294864.9598,,,,unus-sed-leo
5121863195.881598,57036181.89378007,,,,unus-sed-leo
5046500043.67912,369080485.4762549,,,,unus-sed-leo
4705609904.489036,517819451.17503875,,,,unus-sed-leo
4701629564.653018,2061048149.9521098,,,,unus-sed-leo
4590998446.694672,1532881520.3008559,,,,unus-sed-leo
4532788018.462711,109003356.50906597,,,,unus-sed-leo
4453050994.498135,241364936.96907362,,,,unus-sed-leo
4153552894.102049,1222795168.714254,,,,unus-sed-leo
4118501658.564442,108138542.91188186,,,,unus-sed-leo
3954244776.1947217,224369101.7244379,,,,unus-sed-leo
3691318615.4351854,192131317.27543086,,,,unus-sed-leo
3595176373.231509,358293858.06693363,,,,unus-sed-leo
3548735384.943502,953141249.4492608,,,,unus-sed-leo
3347286698.9067793,204708925.18957132,,,,unus-sed-leo
3189684718.6183667,73418297.50651774,,,,unus-sed-leo
3148426297.6259775,184457450.47044328,,,,unus-sed-leo
3073958017.946327,1939407.275924,,,,unus-sed-leo
2812561356.805537,36269120.44606295,,,,unus-sed-leo
2669994948.930002,346664697.4521099,,,,unus-sed-leo
2643814405.6530614,425419150.411839,,,,unus-sed-leo
2582067473.1871514,180651425.22739786,,,,unus-sed-leo
2532737267.4481664,1422093278.6643248,,,,unus-sed-leo
2355028238.4830484,312317323.1136952,,,,unus-sed-leo
2354298069.3445854,260894594.17577997,,,,unus-sed-leo
2272624498.671368,242096019.77494293,,,,unus-sed-leo
2196327114.651496,9624625.8726399,,,,unus-sed-leo
2168713601.9601483,88534643.95885135,,,,unus-sed-leo
2124175740.0221038,510689237.1034167,,,,unus-sed-leo
2109567674.4398289,423360820.1938019,,,,unus-sed-leo
2090033289.1071994,25652803.98708337,,,,unus-sed-leo
